User_ID,Session_Length_Minutes,Time_of_Day,Lesson_Completed,Difficulty_Level,Notifications_Received,Interacted_With_Feature,Subscription_Status,Rating,Country,Device_Type,Churned,Session_Date
user_258,0.43,Evening,1,Beginner,1,No,Premium,5.0,Brazil,Desktop,0,2024-01-11 07:00:00
user_809,0.18,Night,1,Beginner,1,No,Free,5.0,Australia,Mobile,0,2024-01-11 08:00:00
user_336,7.78,Morning,0,Beginner,1,Yes,Free,4.0,Brazil,Desktop,0,2024-01-11 09:00:00
user_73,13.59,Morning,1,Advanced,2,Yes,Free,4.0,India,Mobile,0,2024-01-11 10:00:00
user_525,15.83,Morning,0,Advanced,2,No,Free,3.0,Canada,Tablet,0,2024-01-11 11:00:00
user_354,0.99,Night,1,Intermediate,2,Yes,Free,4.0,UK,Tablet,0,2024-01-11 12:00:00
user_975,14.87,Evening,1,Beginner,2,No,Free,5.0,Brazil,Tablet,0,2024-01-11 13:00:00
user_359,1.1,Afternoon,0,Intermediate,3,No,Free,4.0,India,Mobile,0,2024-01-11 14:00:00
user_407,4.49,Afternoon,0,Beginner,0,No,Free,4.0,India,Tablet,1,2024-01-11 15:00:00
user_687,2.18,Evening,0,Beginner,1,Yes,Free,1.0,India,Tablet,0,2024-01-11 16:00:00
user_340,1.14,Afternoon,1,Intermediate,1,No,Free,2.0,USA,Desktop,0,2024-01-11 17:00:00
user_231,9.6,Morning,0,Intermediate,2,No,Free,4.0,India,Tablet,0,2024-01-11 18:00:00
user_882,5.02,Afternoon,0,Advanced,2,No,Premium,5.0,Canada,Tablet,0,2024-01-11 19:00:00
user_787,0.02,Evening,0,Beginner,0,No,Free,3.0,India,Mobile,1,2024-01-11 20:00:00
user_249,4.84,Afternoon,0,Beginner,1,Yes,Free,4.0,Germany,Tablet,0,2024-01-11 21:00:00
user_516,28.43,Evening,1,Beginner,1,No,Premium,5.0,Brazil,Desktop,0,2024-01-11 22:00:00
user_530,20.69,Evening,0,Advanced,0,Yes,Free,1.0,Canada,Tablet,0,2024-01-11 23:00:00
user_596,5.48,Afternoon,0,Intermediate,0,Yes,Free,4.0,Germany,Desktop,0,2024-01-12 00:00:00
user_808,13.06,Evening,1,Intermediate,1,Yes,Free,5.0,Australia,Mobile,0,2024-01-12 01:00:00
user_180,5.91,Evening,1,Advanced,2,Yes,Free,5.0,Brazil,Mobile,0,2024-01-12 02:00:00
user_549,12.23,Evening,0,Beginner,1,No,Free,3.0,India,Tablet,0,2024-01-12 03:00:00
user_888,0.26,Evening,1,Beginner,0,Yes,Free,5.0,India,Tablet,0,2024-01-12 04:00:00
user_566,9.31,Afternoon,0,Advanced,1,Yes,Free,1.0,India,Desktop,0,2024-01-12 05:00:00
user_220,7.04,Night,0,Beginner,0,Yes,Free,1.0,Australia,Tablet,0,2024-01-12 06:00:00
user_83,14.11,Afternoon,0,Advanced,0,No,Free,5.0,UK,Mobile,0,2024-01-12 07:00:00
user_65,9.24,Evening,1,Beginner,2,Yes,Free,3.0,UK,Mobile,0,2024-01-12 08:00:00
user_168,8.07,Evening,1,Intermediate,1,Yes,Free,2.0,UK,Desktop,0,2024-01-12 09:00:00
user_441,4.19,Afternoon,1,Intermediate,0,Yes,Free,4.0,Germany,Desktop,0,2024-01-12 10:00:00
user_726,9.84,Afternoon,0,Advanced,2,No,Free,4.0,USA,Mobile,0,2024-01-12 11:00:00
user_129,0.4,Afternoon,0,Beginner,3,No,Free,5.0,Australia,Desktop,0,2024-01-12 12:00:00
user_566,1.33,Evening,0,Advanced,1,Yes,Premium,4.0,Brazil,Mobile,0,2024-01-12 13:00:00
user_339,19.92,Evening,0,Beginner,0,No,Free,5.0,Australia,Tablet,0,2024-01-12 14:00:00
user_498,6.78,Evening,1,Advanced,1,No,Free,3.0,Canada,Desktop,0,2024-01-12 15:00:00
user_516,2.24,Morning,1,Beginner,2,No,Free,5.0,Australia,Tablet,0,2024-01-12 16:00:00
user_425,9.85,Night,0,Beginner,2,Yes,Free,4.0,Germany,Mobile,0,2024-01-12 17:00:00
user_270,16.32,Afternoon,0,Advanced,0,No,Free,5.0,Brazil,Tablet,0,2024-01-12 18:00:00
user_598,3.49,Morning,1,Intermediate,1,No,Premium,5.0,Canada,Mobile,0,2024-01-12 19:00:00
user_21,14.53,Evening,1,Beginner,1,Yes,Free,2.0,Brazil,Desktop,0,2024-01-12 20:00:00
user_894,4.29,Morning,1,Advanced,0,No,Free,4.0,UK,Mobile,0,2024-01-12 21:00:00
user_247,0.8,Evening,1,Intermediate,0,Yes,Free,4.0,Canada,Desktop,0,2024-01-12 22:00:00
user_983,2.64,Afternoon,1,Advanced,1,Yes,Free,4.0,USA,Tablet,0,2024-01-12 23:00:00
user_356,10.23,Night,1,Beginner,1,No,Free,4.0,UK,Mobile,0,2024-01-13 00:00:00
user_468,8.82,Evening,0,Intermediate,0,No,Premium,5.0,India,Tablet,0,2024-01-13 01:00:00
user_201,8.04,Evening,0,Intermediate,0,Yes,Free,3.0,India,Desktop,0,2024-01-13 02:00:00
user_245,9.93,Morning,1,Beginner,0,Yes,Free,4.0,Canada,Mobile,0,2024-01-13 03:00:00
user_542,12.28,Morning,1,Beginner,0,No,Free,3.0,Australia,Desktop,0,2024-01-13 04:00:00
user_880,4.47,Afternoon,1,Beginner,2,No,Free,3.0,Canada,Mobile,0,2024-01-13 05:00:00
user_114,0.94,Evening,0,Beginner,2,Yes,Free,5.0,Canada,Tablet,0,2024-01-13 06:00:00
user_600,33.83,Evening,1,Intermediate,0,Yes,Premium,5.0,UK,Mobile,0,2024-01-13 07:00:00
user_557,0.49,Afternoon,1,Intermediate,1,Yes,Free,4.0,Canada,Tablet,0,2024-01-13 08:00:00
user_119,0.54,Evening,0,Intermediate,1,No,Free,5.0,Brazil,Desktop,0,2024-01-13 09:00:00
user_601,2.43,Evening,1,Beginner,0,No,Free,4.0,India,Desktop,0,2024-01-13 10:00:00
user_726,10.35,Afternoon,1,Beginner,1,Yes,Free,3.0,Canada,Tablet,0,2024-01-13 11:00:00
user_312,7.25,Afternoon,1,Beginner,1,Yes,Free,4.0,Germany,Desktop,0,2024-01-13 12:00:00
user_847,6.79,Afternoon,0,Intermediate,0,Yes,Premium,5.0,Brazil,Mobile,0,2024-01-13 13:00:00
user_455,11.32,Afternoon,1,Intermediate,2,Yes,Premium,5.0,USA,Mobile,0,2024-01-13 14:00:00
user_837,1.28,Afternoon,0,Beginner,2,Yes,Free,4.0,UK,Tablet,0,2024-01-13 15:00:00
user_372,10.4,Night,1,Beginner,3,Yes,Free,2.0,Brazil,Mobile,0,2024-01-13 16:00:00
user_842,2.59,Afternoon,0,Intermediate,1,No,Premium,5.0,Canada,Tablet,0,2024-01-13 17:00:00
user_975,47.48,Evening,1,Beginner,0,Yes,Free,3.0,Canada,Tablet,0,2024-01-13 18:00:00
user_434,9.74,Evening,0,Beginner,2,No,Free,4.0,India,Desktop,0,2024-01-13 19:00:00
user_607,24.95,Afternoon,0,Advanced,1,Yes,Free,5.0,Germany,Tablet,0,2024-01-13 20:00:00
user_83,5.94,Morning,1,Intermediate,0,Yes,Free,2.0,Germany,Desktop,0,2024-01-13 21:00:00
user_307,3.21,Evening,0,Intermediate,1,Yes,Free,4.0,Australia,Desktop,0,2024-01-13 22:00:00
user_297,0.51,Evening,1,Intermediate,1,No,Free,3.0,USA,Desktop,0,2024-01-13 23:00:00
user_285,52.63,Evening,1,Intermediate,0,Yes,Free,2.0,Australia,Desktop,0,2024-01-14 00:00:00
user_234,9.74,Night,0,Intermediate,5,Yes,Free,5.0,India,Desktop,0,2024-01-14 01:00:00
user_773,2.84,Evening,1,Beginner,2,Yes,Free,4.0,Australia,Mobile,0,2024-01-14 02:00:00
user_159,26.06,Afternoon,1,Beginner,0,No,Free,2.0,USA,Desktop,0,2024-01-14 03:00:00
user_609,5.6,Morning,0,Intermediate,0,Yes,Free,3.0,USA,Desktop,0,2024-01-14 04:00:00
user_561,49.99,Morning,1,Beginner,1,No,Premium,5.0,Germany,Tablet,0,2024-01-14 05:00:00
user_325,4.42,Evening,0,Intermediate,0,No,Free,3.0,Australia,Mobile,1,2024-01-14 06:00:00
user_386,25.04,Morning,0,Beginner,0,Yes,Free,5.0,UK,Mobile,0,2024-01-14 07:00:00
user_252,3.32,Night,0,Beginner,1,No,Free,4.0,Brazil,Tablet,0,2024-01-14 08:00:00
user_323,22.45,Night,1,Beginner,2,Yes,Free,3.0,Germany,Mobile,0,2024-01-14 09:00:00
user_487,4.03,Evening,0,Beginner,0,No,Free,4.0,USA,Tablet,1,2024-01-14 10:00:00
user_342,16.65,Evening,0,Intermediate,2,No,Free,4.0,India,Mobile,0,2024-01-14 11:00:00
user_53,5.54,Morning,0,Intermediate,0,Yes,Free,2.0,Australia,Tablet,0,2024-01-14 12:00:00
user_37,36.15,Afternoon,0,Beginner,0,Yes,Free,3.0,Brazil,Tablet,0,2024-01-14 13:00:00
user_802,2.54,Evening,1,Intermediate,1,Yes,Free,5.0,India,Desktop,0,2024-01-14 14:00:00
user_529,2.0,Afternoon,1,Intermediate,2,Yes,Free,2.0,Brazil,Tablet,0,2024-01-14 15:00:00
user_379,7.86,Evening,0,Intermediate,2,Yes,Free,4.0,Brazil,Desktop,0,2024-01-14 16:00:00
user_974,12.53,Evening,0,Intermediate,1,No,Premium,5.0,India,Tablet,0,2024-01-14 17:00:00
user_133,12.53,Afternoon,1,Intermediate,2,No,Free,4.0,Australia,Desktop,0,2024-01-14 18:00:00
user_915,4.09,Night,1,Intermediate,3,Yes,Free,5.0,Canada,Mobile,0,2024-01-14 19:00:00
user_303,13.26,Afternoon,0,Intermediate,0,No,Premium,4.0,UK,Desktop,0,2024-01-14 20:00:00
user_56,2.68,Evening,1,Intermediate,1,Yes,Free,5.0,Germany,Tablet,0,2024-01-14 21:00:00
user_842,1.98,Evening,0,Beginner,0,No,Free,4.0,India,Desktop,1,2024-01-14 22:00:00
user_868,3.43,Evening,1,Intermediate,0,No,Free,5.0,Germany,Tablet,0,2024-01-14 23:00:00
user_848,23.65,Morning,1,Beginner,1,Yes,Free,5.0,UK,Desktop,0,2024-01-15 00:00:00
user_266,4.07,Evening,0,Beginner,1,Yes,Free,4.0,UK,Mobile,0,2024-01-15 01:00:00
user_852,0.58,Afternoon,1,Intermediate,2,Yes,Premium,3.0,Australia,Desktop,0,2024-01-15 02:00:00
user_44,3.26,Afternoon,0,Advanced,0,Yes,Free,3.0,Brazil,Mobile,1,2024-01-15 03:00:00
user_601,1.2,Afternoon,1,Intermediate,1,Yes,Free,4.0,Australia,Tablet,0,2024-01-15 04:00:00
user_892,6.6,Afternoon,0,Intermediate,2,Yes,Premium,4.0,Australia,Desktop,0,2024-01-15 05:00:00
user_942,0.97,Evening,1,Intermediate,0,Yes,Premium,4.0,Australia,Mobile,0,2024-01-15 06:00:00
user_104,11.27,Evening,1,Beginner,0,Yes,Premium,3.0,India,Mobile,0,2024-01-15 07:00:00
user_192,1.12,Morning,1,Intermediate,1,Yes,Free,5.0,USA,Desktop,0,2024-01-15 08:00:00
user_569,5.25,Morning,0,Beginner,2,No,Free,5.0,Australia,Desktop,0,2024-01-15 09:00:00
user_111,37.73,Morning,0,Beginner,0,No,Premium,4.0,UK,Desktop,0,2024-01-15 10:00:00
user_746,2.99,Afternoon,1,Beginner,1,No,Free,5.0,USA,Desktop,0,2024-01-15 11:00:00
user_255,0.96,Morning,1,Intermediate,0,Yes,Free,4.0,USA,Mobile,0,2024-01-15 12:00:00
user_154,2.84,Morning,0,Intermediate,2,No,Premium,5.0,Canada,Tablet,0,2024-01-15 13:00:00
user_709,17.32,Night,0,Beginner,2,Yes,Free,4.0,India,Mobile,0,2024-01-15 14:00:00
user_883,25.35,Evening,0,Beginner,1,No,Premium,4.0,Brazil,Desktop,0,2024-01-15 15:00:00
user_688,9.95,Afternoon,1,Beginner,1,No,Free,5.0,UK,Mobile,0,2024-01-15 16:00:00
user_938,3.46,Afternoon,0,Beginner,1,Yes,Premium,3.0,Australia,Tablet,0,2024-01-15 17:00:00
user_160,14.46,Afternoon,1,Beginner,0,Yes,Free,3.0,Germany,Tablet,0,2024-01-15 18:00:00
user_219,10.91,Evening,1,Intermediate,0,Yes,Free,4.0,Brazil,Tablet,0,2024-01-15 19:00:00
user_884,7.24,Evening,0,Beginner,2,No,Premium,4.0,Australia,Tablet,0,2024-01-15 20:00:00
user_649,4.38,Evening,1,Advanced,0,Yes,Free,5.0,Brazil,Tablet,0,2024-01-15 21:00:00
user_143,2.16,Evening,1,Intermediate,2,No,Free,5.0,UK,Mobile,0,2024-01-15 22:00:00
user_938,1.98,Evening,0,Beginner,0,Yes,Free,5.0,Brazil,Tablet,1,2024-01-15 23:00:00
user_431,7.23,Morning,0,Beginner,0,No,Free,4.0,Brazil,Tablet,0,2024-01-16 00:00:00
user_44,1.11,Afternoon,0,Intermediate,0,Yes,Free,4.0,Germany,Mobile,1,2024-01-16 01:00:00
user_999,2.48,Night,1,Intermediate,1,Yes,Free,5.0,India,Mobile,0,2024-01-16 02:00:00
user_659,1.88,Evening,0,Advanced,1,Yes,Free,3.0,Canada,Mobile,0,2024-01-16 03:00:00
user_396,4.11,Morning,1,Beginner,1,Yes,Free,4.0,UK,Desktop,0,2024-01-16 04:00:00
user_591,0.18,Evening,0,Beginner,1,No,Free,1.0,India,Desktop,0,2024-01-16 05:00:00
user_170,12.85,Evening,1,Intermediate,2,No,Free,3.0,India,Mobile,0,2024-01-16 06:00:00
user_485,19.31,Evening,0,Beginner,1,No,Free,2.0,Germany,Desktop,0,2024-01-16 07:00:00
user_124,20.98,Afternoon,0,Advanced,0,No,Free,4.0,Australia,Tablet,0,2024-01-16 08:00:00
user_45,16.29,Afternoon,1,Intermediate,0,Yes,Free,4.0,India,Desktop,0,2024-01-16 09:00:00
user_968,0.71,Afternoon,0,Intermediate,2,Yes,Free,4.0,Brazil,Tablet,0,2024-01-16 10:00:00
user_118,0.05,Evening,1,Intermediate,0,No,Free,5.0,Brazil,Desktop,0,2024-01-16 11:00:00
user_514,13.93,Evening,0,Beginner,2,Yes,Free,5.0,Australia,Desktop,0,2024-01-16 12:00:00
user_633,13.86,Night,1,Intermediate,2,No,Free,4.0,India,Mobile,0,2024-01-16 13:00:00
user_135,12.6,Afternoon,0,Beginner,0,Yes,Free,3.0,USA,Tablet,0,2024-01-16 14:00:00
user_219,7.07,Morning,0,Intermediate,1,No,Premium,4.0,India,Mobile,0,2024-01-16 15:00:00
user_94,11.79,Afternoon,1,Intermediate,0,Yes,Free,5.0,Brazil,Mobile,0,2024-01-16 16:00:00
user_423,2.47,Evening,0,Intermediate,3,Yes,Free,4.0,USA,Desktop,0,2024-01-16 17:00:00
user_756,5.66,Morning,0,Beginner,1,Yes,Free,5.0,India,Tablet,0,2024-01-16 18:00:00
user_512,3.9,Evening,1,Beginner,4,Yes,Free,2.0,UK,Mobile,0,2024-01-16 19:00:00
user_539,68.06,Afternoon,1,Intermediate,2,Yes,Free,3.0,USA,Desktop,0,2024-01-16 20:00:00
user_704,0.23,Afternoon,1,Intermediate,0,No,Free,1.0,Brazil,Mobile,0,2024-01-16 21:00:00
user_241,14.45,Evening,1,Beginner,2,No,Premium,5.0,USA,Mobile,0,2024-01-16 22:00:00
user_796,8.7,Night,1,Beginner,1,Yes,Free,3.0,UK,Desktop,0,2024-01-16 23:00:00
user_242,26.47,Afternoon,0,Beginner,4,Yes,Free,4.0,Germany,Tablet,0,2024-01-17 00:00:00
user_932,11.23,Evening,0,Advanced,0,Yes,Free,5.0,Australia,Tablet,0,2024-01-17 01:00:00
user_811,10.46,Afternoon,0,Intermediate,1,No,Free,5.0,Australia,Desktop,0,2024-01-17 02:00:00
user_436,18.16,Morning,0,Intermediate,2,No,Premium,5.0,India,Tablet,0,2024-01-17 03:00:00
user_114,6.7,Afternoon,0,Intermediate,0,No,Free,5.0,India,Tablet,0,2024-01-17 04:00:00
user_842,4.38,Morning,0,Beginner,0,No,Premium,5.0,Australia,Tablet,1,2024-01-17 05:00:00
user_337,10.76,Afternoon,1,Advanced,0,No,Free,5.0,India,Mobile,0,2024-01-17 06:00:00
user_688,58.92,Morning,1,Intermediate,3,Yes,Free,3.0,India,Mobile,0,2024-01-17 07:00:00
user_370,16.98,Evening,1,Beginner,1,Yes,Free,4.0,Australia,Mobile,0,2024-01-17 08:00:00
user_567,3.13,Morning,0,Beginner,3,Yes,Premium,4.0,USA,Mobile,0,2024-01-17 09:00:00
user_298,3.56,Afternoon,0,Beginner,0,No,Free,4.0,Germany,Mobile,1,2024-01-17 10:00:00
user_76,16.56,Morning,0,Advanced,0,Yes,Free,4.0,Germany,Tablet,0,2024-01-17 11:00:00
user_727,8.29,Evening,0,Intermediate,1,No,Free,4.0,India,Desktop,0,2024-01-17 12:00:00
user_82,0.86,Afternoon,0,Intermediate,0,Yes,Free,5.0,India,Tablet,1,2024-01-17 13:00:00
user_39,8.54,Evening,1,Advanced,0,Yes,Premium,3.0,USA,Desktop,0,2024-01-17 14:00:00
user_296,22.03,Afternoon,0,Beginner,1,Yes,Premium,4.0,Brazil,Desktop,0,2024-01-17 15:00:00
user_422,19.65,Afternoon,0,Beginner,1,Yes,Premium,3.0,Australia,Mobile,0,2024-01-17 16:00:00
user_11,8.39,Evening,0,Intermediate,0,Yes,Free,5.0,India,Desktop,0,2024-01-17 17:00:00
user_90,1.52,Evening,0,Beginner,0,Yes,Premium,4.0,Germany,Desktop,1,2024-01-17 18:00:00
user_142,26.19,Night,0,Beginner,1,Yes,Free,5.0,Canada,Tablet,0,2024-01-17 19:00:00
user_928,18.65,Evening,0,Intermediate,0,Yes,Premium,4.0,Australia,Desktop,0,2024-01-17 20:00:00
user_343,3.06,Morning,1,Intermediate,2,Yes,Free,2.0,Canada,Tablet,0,2024-01-17 21:00:00
user_224,6.66,Night,0,Beginner,0,Yes,Premium,4.0,USA,Desktop,0,2024-01-17 22:00:00
user_206,6.28,Evening,0,Beginner,1,No,Premium,4.0,Canada,Tablet,0,2024-01-17 23:00:00
user_57,17.58,Morning,0,Beginner,0,Yes,Free,3.0,Australia,Desktop,0,2024-01-18 00:00:00
user_329,7.13,Evening,0,Beginner,1,No,Free,1.0,India,Tablet,0,2024-01-18 01:00:00
user_881,5.96,Afternoon,0,Intermediate,0,No,Free,3.0,UK,Desktop,0,2024-01-18 02:00:00
user_498,4.78,Evening,0,Intermediate,0,No,Free,5.0,Canada,Desktop,1,2024-01-18 03:00:00
user_888,8.34,Night,0,Beginner,0,No,Free,5.0,Germany,Desktop,0,2024-01-18 04:00:00
user_787,2.67,Afternoon,0,Advanced,2,No,Free,4.0,USA,Tablet,0,2024-01-18 05:00:00
user_813,18.85,Night,1,Intermediate,0,Yes,Premium,1.0,Germany,Mobile,0,2024-01-18 06:00:00
user_551,12.59,Evening,1,Advanced,0,Yes,Free,4.0,UK,Tablet,0,2024-01-18 07:00:00
user_83,3.03,Afternoon,1,Advanced,0,Yes,Premium,2.0,USA,Tablet,0,2024-01-18 08:00:00
user_969,0.97,Morning,0,Beginner,2,Yes,Free,5.0,UK,Mobile,0,2024-01-18 09:00:00
user_363,13.91,Evening,0,Advanced,2,Yes,Free,5.0,Australia,Mobile,0,2024-01-18 10:00:00
user_97,5.3,Afternoon,1,Advanced,1,No,Free,3.0,Canada,Mobile,0,2024-01-18 11:00:00
user_948,2.04,Afternoon,0,Intermediate,0,No,Free,4.0,Brazil,Mobile,1,2024-01-18 12:00:00
user_245,6.79,Afternoon,0,Beginner,0,Yes,Free,3.0,Brazil,Mobile,0,2024-01-18 13:00:00
user_925,4.22,Evening,1,Advanced,2,No,Free,4.0,UK,Tablet,0,2024-01-18 14:00:00
user_811,0.11,Evening,1,Beginner,1,Yes,Premium,4.0,USA,Desktop,0,2024-01-18 15:00:00
user_846,0.7,Evening,1,Beginner,1,Yes,Free,5.0,Australia,Mobile,0,2024-01-18 16:00:00
user_519,3.51,Night,1,Advanced,0,No,Free,4.0,Canada,Desktop,0,2024-01-18 17:00:00
user_327,0.52,Morning,1,Beginner,0,No,Free,5.0,India,Tablet,0,2024-01-18 18:00:00
user_923,4.45,Evening,1,Beginner,0,Yes,Premium,4.0,Australia,Tablet,0,2024-01-18 19:00:00
user_249,2.35,Morning,0,Beginner,1,Yes,Premium,5.0,USA,Desktop,0,2024-01-18 20:00:00
user_956,4.86,Afternoon,0,Advanced,0,No,Free,5.0,USA,Tablet,1,2024-01-18 21:00:00
user_707,0.33,Afternoon,0,Beginner,2,No,Free,4.0,Australia,Tablet,0,2024-01-18 22:00:00
user_100,1.24,Evening,1,Intermediate,0,Yes,Free,4.0,India,Mobile,0,2024-01-18 23:00:00
user_708,17.94,Evening,1,Beginner,0,Yes,Free,4.0,India,Desktop,0,2024-01-19 00:00:00
user_526,11.26,Evening,0,Beginner,0,Yes,Premium,1.0,Germany,Tablet,0,2024-01-19 01:00:00
user_371,5.43,Morning,1,Intermediate,0,Yes,Free,3.0,USA,Tablet,0,2024-01-19 02:00:00
user_157,2.49,Evening,1,Advanced,2,No,Free,5.0,India,Mobile,0,2024-01-19 03:00:00
user_639,5.59,Evening,1,Beginner,3,Yes,Premium,4.0,USA,Desktop,0,2024-01-19 04:00:00
user_458,18.59,Afternoon,0,Beginner,1,Yes,Free,1.0,Brazil,Tablet,0,2024-01-19 05:00:00
user_173,38.33,Night,0,Intermediate,0,No,Premium,3.0,Germany,Tablet,0,2024-01-19 06:00:00
user_658,5.11,Evening,0,Advanced,0,No,Free,5.0,Canada,Desktop,0,2024-01-19 07:00:00
user_585,1.28,Night,0,Intermediate,0,Yes,Free,4.0,Canada,Tablet,1,2024-01-19 08:00:00
user_816,1.75,Morning,0,Intermediate,1,Yes,Free,1.0,Brazil,Mobile,0,2024-01-19 09:00:00
user_468,10.84,Evening,0,Beginner,0,No,Premium,3.0,USA,Desktop,0,2024-01-19 10:00:00
user_869,2.63,Evening,1,Beginner,0,Yes,Free,4.0,India,Mobile,0,2024-01-19 11:00:00
user_96,0.29,Evening,0,Intermediate,0,Yes,Free,4.0,Germany,Mobile,1,2024-01-19 12:00:00
user_263,36.42,Evening,0,Intermediate,0,No,Free,5.0,Canada,Tablet,0,2024-01-19 13:00:00
user_251,0.52,Afternoon,1,Intermediate,0,Yes,Premium,3.0,USA,Tablet,0,2024-01-19 14:00:00
user_163,1.0,Afternoon,0,Advanced,0,Yes,Premium,2.0,Australia,Mobile,1,2024-01-19 15:00:00
user_597,6.78,Afternoon,0,Beginner,1,Yes,Premium,5.0,Canada,Mobile,0,2024-01-19 16:00:00
user_463,1.67,Morning,0,Beginner,1,Yes,Free,4.0,UK,Desktop,0,2024-01-19 17:00:00
user_177,11.95,Morning,1,Beginner,2,Yes,Free,4.0,USA,Tablet,0,2024-01-19 18:00:00
user_61,11.16,Evening,1,Intermediate,1,No,Free,5.0,India,Desktop,0,2024-01-19 19:00:00
user_484,3.16,Morning,1,Beginner,4,No,Free,4.0,Germany,Tablet,0,2024-01-19 20:00:00
user_393,9.66,Afternoon,0,Beginner,2,No,Free,5.0,UK,Desktop,0,2024-01-19 21:00:00
user_954,8.12,Evening,0,Intermediate,0,No,Premium,4.0,Australia,Tablet,0,2024-01-19 22:00:00
user_426,2.36,Evening,0,Advanced,0,Yes,Premium,5.0,UK,Tablet,1,2024-01-19 23:00:00
user_787,18.77,Afternoon,1,Intermediate,2,Yes,Free,5.0,India,Mobile,0,2024-01-20 00:00:00
user_485,2.57,Evening,0,Intermediate,1,Yes,Free,5.0,Germany,Mobile,0,2024-01-20 01:00:00
user_964,18.93,Morning,1,Beginner,2,Yes,Free,2.0,UK,Mobile,0,2024-01-20 02:00:00
user_662,2.99,Morning,1,Beginner,1,Yes,Free,3.0,India,Desktop,0,2024-01-20 03:00:00
user_499,0.52,Evening,0,Intermediate,1,Yes,Free,4.0,Australia,Mobile,0,2024-01-20 04:00:00
user_81,24.92,Afternoon,0,Intermediate,0,Yes,Free,3.0,Germany,Tablet,0,2024-01-20 05:00:00
user_819,15.71,Evening,1,Advanced,0,Yes,Free,4.0,India,Mobile,0,2024-01-20 06:00:00
user_688,10.84,Evening,0,Beginner,1,No,Free,4.0,UK,Tablet,0,2024-01-20 07:00:00
user_237,1.45,Morning,1,Advanced,1,Yes,Free,5.0,Canada,Tablet,0,2024-01-20 08:00:00
user_701,1.26,Morning,1,Beginner,0,Yes,Free,5.0,Germany,Tablet,0,2024-01-20 09:00:00
user_540,31.61,Evening,0,Beginner,1,No,Free,4.0,UK,Tablet,0,2024-01-20 10:00:00
user_641,1.0,Afternoon,0,Beginner,2,No,Premium,5.0,India,Desktop,0,2024-01-20 11:00:00
user_738,16.74,Afternoon,0,Beginner,2,Yes,Free,3.0,India,Mobile,0,2024-01-20 12:00:00
user_915,8.64,Evening,1,Intermediate,2,No,Free,1.0,Germany,Desktop,0,2024-01-20 13:00:00
user_672,3.35,Afternoon,1,Intermediate,0,Yes,Premium,3.0,Brazil,Tablet,0,2024-01-20 14:00:00
user_871,6.51,Evening,0,Beginner,0,Yes,Free,5.0,Brazil,Mobile,0,2024-01-20 15:00:00
user_902,2.66,Evening,1,Beginner,1,Yes,Free,5.0,Canada,Tablet,0,2024-01-20 16:00:00
user_355,22.82,Evening,0,Intermediate,0,No,Free,3.0,India,Desktop,0,2024-01-20 17:00:00
user_415,12.1,Evening,0,Advanced,0,Yes,Free,5.0,Germany,Mobile,0,2024-01-20 18:00:00
user_935,12.11,Afternoon,1,Beginner,1,Yes,Premium,4.0,UK,Desktop,0,2024-01-20 19:00:00
user_237,1.28,Evening,1,Beginner,0,Yes,Free,3.0,India,Desktop,0,2024-01-20 20:00:00
user_44,10.73,Night,0,Beginner,1,No,Free,4.0,Canada,Tablet,0,2024-01-20 21:00:00
user_688,10.78,Afternoon,1,Beginner,4,Yes,Free,5.0,Australia,Desktop,0,2024-01-20 22:00:00
user_327,5.13,Afternoon,0,Beginner,0,No,Free,2.0,Germany,Mobile,0,2024-01-20 23:00:00
user_141,8.04,Evening,1,Intermediate,0,No,Free,2.0,USA,Tablet,0,2024-01-21 00:00:00
user_502,8.34,Night,0,Beginner,0,Yes,Free,5.0,Germany,Desktop,0,2024-01-21 01:00:00
user_956,0.84,Night,1,Intermediate,1,Yes,Free,5.0,Canada,Mobile,0,2024-01-21 02:00:00
user_282,15.3,Afternoon,1,Beginner,2,No,Free,4.0,Brazil,Mobile,0,2024-01-21 03:00:00
user_938,7.26,Evening,1,Intermediate,3,No,Free,5.0,Australia,Tablet,0,2024-01-21 04:00:00
user_197,3.29,Morning,0,Intermediate,1,Yes,Premium,4.0,Germany,Desktop,0,2024-01-21 05:00:00
user_960,2.44,Afternoon,0,Intermediate,2,No,Free,5.0,India,Mobile,0,2024-01-21 06:00:00
user_188,9.98,Evening,0,Beginner,2,Yes,Free,5.0,Australia,Mobile,0,2024-01-21 07:00:00
user_818,2.04,Morning,1,Intermediate,1,No,Free,4.0,Australia,Mobile,0,2024-01-21 08:00:00
user_955,1.78,Morning,0,Beginner,0,Yes,Free,4.0,India,Desktop,1,2024-01-21 09:00:00
user_712,4.83,Evening,0,Intermediate,0,Yes,Free,5.0,Germany,Mobile,1,2024-01-21 10:00:00
user_548,21.04,Evening,1,Beginner,0,Yes,Free,5.0,India,Mobile,0,2024-01-21 11:00:00
user_519,10.37,Morning,1,Intermediate,0,Yes,Free,3.0,India,Desktop,0,2024-01-21 12:00:00
user_631,1.32,Evening,0,Beginner,3,Yes,Free,2.0,Brazil,Desktop,0,2024-01-21 13:00:00
user_983,0.04,Evening,1,Beginner,1,Yes,Free,3.0,Germany,Tablet,0,2024-01-21 14:00:00
user_761,1.04,Night,0,Intermediate,0,Yes,Free,2.0,India,Tablet,1,2024-01-21 15:00:00
